car	marca	modelo	año	cilindrada	estilo	combustibile	transmision	estado	kilometraje	puertas	pagoImpuesto	negociable	recibeVehiculo	fechaIngreso	vecesVisto	comentarios	precio
31480807	Toyota	AVANZA	2017	"1,500 cc"	Microbús/Minivan	Gasolina	Automática/Dual	Excelente	55000	5	SI	SI	NO	29 de Enero del 2020	Este vehículo ha sido visto 557 veces.	Urge vender por compra de propiedad	9000000
80452858	Ford	MUSTANG	2007	"4,600 cc"	Sedán	Gasolina	Manual	Excelente	ND	2	SI	SI	NO	29 de Enero del 2020	Este vehículo ha sido visto 309 veces.	Se financia el cincuenta porciento tiene nitrogeno asientos de cuero	9000000
8266471	Mercedes	Benz ML350	2008	"3,500 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	102000	4	SI	SI	NO	29 de Enero del 2020	Este vehículo ha sido visto 539 veces.	"Excelente Estado, Garantía por Escrito."	9000000
6492630	Toyota	HIACE	2017	"3,000 cc"	Microbús/Minivan	Diesel	Manual	Muy Bueno	120643	3	SI	SI	SI	14 de Enero del 2020	Este vehículo ha sido visto 1350 veces.	Visitanos en cualquiera de nuestras sucursales Purdy Usados o ingresá a https:www.purdyusados.com	18876000
71507090	Mitsubishi	NATIVA	2011	"2,800 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	94350	5	SI	SI	NO	28 de Enero del 2020	Este vehículo ha sido visto 398 veces.	Excelente estado motor pintura carroceria  bien cuidado radio con pantalla	10500000
67065348	Mitsubishi	NATIVA	2011	"2,800 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	94350	5	SI	SI	NO	26 de Enero del 2020	Este vehículo ha sido visto 239 veces.	Excelente estado motor pintura carroceria todo bien muy cuidado	10500000
7384189	Hyundai	SANTA FE	2015	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	94483	4	SI	NO	NO	24 de Enero del 2020	Este vehículo ha sido visto 381 veces.	RUSTICO	11954800
21252650	Nissan	FRONTIER	2016	"2,500 cc"	Pickup 4x4	Diesel	Automática/Dual	Excelente	48000	4	SI	SI	NO	29 de Enero del 2020	Este vehículo ha sido visto 1728 veces.	Por WhatsApp no recibo  lona metálica	18900000
29945767	Mazda	BT50	2017	"3,200 cc"	Pickup 4x4	Diesel	Automática/Dual	Excelente	71000	4	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 810 veces.	Llantas nuevas. Excelente estado!!! Aproveche!!!L	18900000
96058262	Ford	F150 RAPTOR SVT	2010	"6,200 cc"	Pickup 4x4	Gasolina	Automática/Dual	Excelente	69000	4	SI	NO	NO	04 de Febrero del 2020	Este vehículo ha sido visto 588 veces.	Una nave version svt	18850000
94899416	Volkswagen	TIGUAN	2011	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	94500	5	SI	NO	SI	12 de Diciembre del 2019	Este vehículo ha sido visto 1135 veces.	"ESTA EN EXCELENTES CONDICIONES ,GANGA SOLO POR ESTA SEMANA EN ESE PRECIO."	8000000
92897697	Hyundai	TUCSON GL	2015	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	94500	5	SI	SI	NO	15 de Febrero del 2020	Este vehículo ha sido visto 39 veces.	Excelente estado RTV y Marchamo al día poco uso solo para traslado al trabajo	9500000
91547427	Isuzu	DMAX	2017	"3,000 cc"	Pickup 4x4	Diesel	Automática/Dual	Excelente	64000	4	SI	SI	NO	14 de Enero del 2020	Este vehículo ha sido visto 1510 veces.	IMPECABLE COMPRADO EN GRUPO Q	18900000
69095727	BMW	X1	2018	"1,500 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	29500	5	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 107 veces.	EXCELENTE ESTADO ÚNICO DUEÑO TODAVÍA EN GARANTÍA PRECIO NEGOCIABLE	18900000
64593210	Honda	CRV EX	2008	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	94620	4	SI	SI	NO	15 de Febrero del 2020	Este vehículo ha sido visto 423 veces.	CRV EX FULL EXTRAS EXCELENTE ESTADO RTV SIN FALTAS CUATRO X CUATRO NO RECIBO	6850000
4989858	Hyundai	SANTA FE	2015	"2,200 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	ND	4	SI	NO	NO	04 de Febrero del 2020	Este vehículo ha sido visto 161 veces.	RUSTICO	18947500
9399534	Ssang	Yong REXTON	2014	"2,700 cc"	Todo Terreno 4x4	Diesel	Manual	Excelente	94660	4	SI	NO	SI	16 de Octubre del 2019	Este vehículo ha sido visto 4223 veces.	Impecable y Hermoso - FB: Z MOTORS. Contáctenos x WhatsApp!!!	7000000
60123156	Mercedes	Benz C250	2016	"1,991 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 52 veces.	Se vende o se cambia por propiedad	18950000
18159992	Nissan	PATHFINDER	2000	"3,300 cc"	Todo Terreno 4x4	Híbrido	Manual	Muy Bueno	330000	5	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 113 veces.	Gas LP muy económico -único dueño-aros-canasta-mata burros-halogenos	4000000
36625854	Chevrolet	SPARK	2015	800 cc	Hatchback	Gasolina	Manual	Excelente	50000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 255 veces.	Revisiones al dia y total control en autopits para que puedan confirmar acerca del estado del carro	4000000
34849619	Suzuki	SX4 SPORT	2008	"2,000 cc"	Sedán	Gasolina	Automática/Dual	Muy Bueno	188000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 154 veces.	Muy buen estado mecánico bien cuidado detalles de pintura	4000000
54846610	Jeep	LIBERTY	2002	"3,700 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Muy Bueno	268000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 65 veces.	LIMITED EDITION. Calecfaccion en los asientos.	4000000
83928930	Toyota	COROLLA	2006	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	155000	5	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 66 veces.	Version canadiense llame para información adicional	4000000
13161937	Suzuki	GRAND VITARA	2002	"2,500 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	117330	5	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 78 veces.	El carro está en muy excelente estado todo al día	4000000
25399718	Hyundai	TUCSON	2005	"2,000 cc"	Sedán	Gasolina	Manual	Muy Bueno	ND	5	SI	NO	NO	12 de Febrero del 2020	Este vehículo ha sido visto 107 veces.		4000000
74111105	Suzuki	ALTO	2016	"1,000 cc"	Sedán	Gasolina	Manual	Excelente	25000	4	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 164 veces.		4000000
14101853	Mitsubishi	ZINGER	2009	"2,400 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	152000	4	SI	NO	NO	12 de Febrero del 2020	Este vehículo ha sido visto 208 veces.	Ful extras	4000000
95094077	Jeep	LIBERTY SPORT	2003	"3,700 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	180360	5	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 92 veces.		4000000
40043315	Isuzu	KB	1993	"2,500 cc"	Pickup 4x4	Diesel	Manual	Excelente	25000	4	SI	SI	NO	13 de Febrero del 2020	Este vehículo ha sido visto 76 veces.	En buen estado uso familiar	4000000
81345017	Kia	RIO	2012	"1,400 cc"	Hatchback	Gasolina	Automática/Dual	Muy Bueno	66000	5	SI	NO	NO	13 de Febrero del 2020	Este vehículo ha sido visto 133 veces.	Un solo dueño detalles de pintura pero excelente estado mecanico	4000000
8044814	Suzuki	SX4	2007	"2,000 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	103000	5	SI	SI	SI	13 de Febrero del 2020	Este vehículo ha sido visto 102 veces.	completamente al día recibo y financio garantía por escrito www.chitocars.com	4000000
21126111	Mazda	3	2007	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	156000	4	SI	SI	NO	13 de Febrero del 2020	Este vehículo ha sido visto 23 veces.		4000000
88085860	Subaru	TRIBECA	2006	"3,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Muy Bueno	133281	5	SI	SI	NO	14 de Febrero del 2020	Este vehículo ha sido visto 34 veces.	Precio Negociable.	4000000
43000245	Hyundai	I10	2012	"1,200 cc"	Hatchback	Gasolina	Manual	Excelente	41000	5	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 771 veces.	EXCELENTE ESTADO SACADO DE AGENCIA REVISIONES DE AGENCIA CASI SIN USO POCO KM SE ESCUCHAN OFERTAS!!!	4250000
7582375	Nissan	FRONTIER XE	2001	"2,400 cc"	Pickup 4x2	Gasolina	Manual	Excelente	ND	2	SI	SI	SI	30 de Enero del 2020	Este vehículo ha sido visto 474 veces.	"Recibo y Financio, tiene aros de lujo diesciocho pulgadas, version americana"	4250000
1135571	Nissan	VERSA SL	2008	"1,800 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	102000	5	SI	SI	SI	30 de Enero del 2020	Este vehículo ha sido visto 300 veces.	"PRECIOSO,FULL,PAQ.ELECTRICO,MUY CUIDADO,FRENOS ABS,IMPECABLE PINTURA E INTERIOR,RECIBO-FINANCIO!!"	4250000
82151906	Jeep	RENEGADO CJ5	1981	"4,000 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	ND	2	SI	SI	NO	31 de Enero del 2020	Este vehículo ha sido visto 371 veces.	Overhaul caja nueva impecable Capota Nueva y Bikini	4250000
83787329	Toyota	YARIS	2007	"1,500 cc"	Sedán	Gasolina	Manual	Excelente	165000	4	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 170 veces.	Excelentes condiciones Vehículo de poco uso	4250000
40726981	Ford	EDGE	2011	"3,500 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Muy Bueno	94800	5	SI	SI	NO	29 de Enero del 2020	Este vehículo ha sido visto 245 veces.	Dos unicos dueños.	7500000
75564532	Honda	CRV LX	2015	"2,400 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	61800	5	SI	NO	NO	12 de Febrero del 2020	Este vehículo ha sido visto 407 veces.	EXCELENTE ESTADO- MANTENIMIENTO EN AGENCIA- REVISION TIPO B RECIENTE	11950000
52678366	Toyota	YARIS	2005	"1,500 cc"	Sedán	Gasolina	Manual	Excelente	403382	5	SI	NO	NO	05 de Febrero del 2020	Este vehículo ha sido visto 88 veces.	ES TAXI SE VENDE SOLO EL CARRO PLACA SE  CEDE   SE ESCUCHAS  OFERTAS	4250000
72653254	Citroen	BERLINGO	2012	"1,900 cc"	Station Wagon	Diesel	Manual	Bueno	307905	5	SI	SI	NO	05 de Febrero del 2020	Este vehículo ha sido visto 109 veces.	ES TAXI SE VENDE SOLO EL CARRO PLACA SE  CEDE   SE ESCUCHAS  OFERTAS	4250000
68825962	Kia	RIO	2012	"1,400 cc"	Sedán	Gasolina	Manual	Excelente	140000	5	SI	SI	NO	07 de Febrero del 2020	Este vehículo ha sido visto 551 veces.		4250000
5810236	Toyota	RAV4 LUXURY	2001	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Muy Bueno	115000	5	SI	NO	NO	10 de Febrero del 2020	Este vehículo ha sido visto 115 veces.	"Recibo o financio  , cash mejoro presión , recien mantenimiento total"	4250000
64607471	Nissan	PATHFINDER	2000	"3,500 cc"	Todo Terreno 4x4	Híbrido	Manual	Excelente	220000	5	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 68 veces.	Muy cuidado. Lo lleva a todos lados. Full extras.	4250000
17183894	Suzuki	CELERIO	2012	"1,000 cc"	Hatchback	Gasolina	Manual	Excelente	78000	4	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 67 veces.	Exelente estado poco kilometraje precio negociable	4250000
56459198	Nissan	VERSA	2012	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	177000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 211 veces.	Se escuchan ofertas	4250000
58752433	Toyota	YARIS	2008	"1,500 cc"	Sedán	Gasolina	Manual	Excelente	ND	4	SI	SI	SI	11 de Febrero del 2020	Este vehículo ha sido visto 86 veces.	vendo o cambio veo opciones ofrezcan . nueve de diez estado	4250000
8212282	BMW	I3 REX EXTENDED RANGE	2017	647 cc	Sedán	Gasolina	Automática/Dual	Excelente	47122	5	SI	SI	NO	18 de Diciembre del 2019	Este vehículo ha sido visto 1850 veces.	"www.autocarcr.com, como nuevo, buen estado, financiamiento disponible."	20020000
7198526	BMW	X1	2017	"2,000 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	33590	4	SI	SI	SI	06 de Enero del 2020	Este vehículo ha sido visto 906 veces.	UN SOLO DUEÑO-DE AGENCIA-RECIBIMOS-FINANCIAMOS-GARANTIA POR ESCRITO...	19950000
99592379	Hyundai	TUCSON	2011	"2,000 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	94900	5	SI	SI	SI	15 de Febrero del 2020	Este vehículo ha sido visto 26 veces.	FULL EXTRAS  AIRBAGS CORTINA  RECIBO VEHICULO MAYOR VALOR TIPO SUV  RTV LIMPIA	7750000
6235572	Toyota	LAND CRUISER PRADO VX	2012	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	174620	4	SI	SI	SI	11 de Febrero del 2020	Este vehículo ha sido visto 237 veces.	"Versión VX, tercera fila eléctrica, todas las extras,"	19962800
4436697	Porsche	CARRERA 911	2004	"3,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	60000	2	SI	NO	NO	31 de Enero del 2020	Este vehículo ha sido visto 757 veces.	EXC ESTADO SE RECIBE VEHICULO	19965096
79826129	Freightliner	F80	2002	"8,000 cc"	Camión 10.0 ton. o más	Diesel	Manual	Excelente	ND	2	NO	SI	NO	13 de Diciembre del 2019	Este vehículo ha sido visto 654 veces.	CAMION CON GRÚA PANFINGER	20000000
68508812	BMW	X1 S-DRIVE	2016	"2,000 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	57000	4	SI	SI	SI	17 de Enero del 2020	Este vehículo ha sido visto 691 veces.	Paquete M full extras	20000000
12594182	Mercedes	Benz G400	2002	"4,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Bueno	130000	5	SI	NO	NO	05 de Febrero del 2020	Este vehículo ha sido visto 156 veces.		20000000
18316672	Toyota	LAND CRUISER PRADO	2014	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	115000	5	SI	NO	NO	05 de Febrero del 2020	Este vehículo ha sido visto 429 veces.	Perfecto estado	20000000
7922190	BMW	X5	2016	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	94980	4	SI	SI	SI	30 de Enero del 2020	Este vehículo ha sido visto 299 veces.	MAS GASTOS DE TRASPASO	29143351
18160010	Ford	RANGER WILDTRAK	2015	"3,200 cc"	Pickup 4x4	Diesel	Automática/Dual	Muy Bueno	91700	4	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 127 veces.	LLANTAS MIKIE THONSON RADIO CON PANTALLA E INTERNET YOUTUBE SPOOTIFY	20000000
1681035	Renault	DUSTER	2015	"1,600 cc"	Todo Terreno 4x2	Gasolina	Manual	Muy Bueno	92000	4	SI	NO	NO	11 de Octubre del 2019	Este vehículo ha sido visto 3487 veces.	Visitenos en Agencia Renault en la Uruca- Se puede financiar! UN AÑO DE GARANTIA	5979547
14594859	International	4400 DT530	2008	"8,700 cc"	Camión 10.0 ton. o más	Diesel	Manual	Excelente	250900	3	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 45 veces.	CAMION TIPO TANDEM - AMERICANO - EN EXCELENTE ESTADO	20000000
7567198	Peugeot	2008 ACTIVE	2016	"1,600 cc"	Todo Terreno 4x2	Gasolina	Manual	Excelente	37844	4	SI	NO	SI	08 de Febrero del 2020	Este vehículo ha sido visto 625 veces.	Impecable y Hermoso - FB: Z MOTORS. Contáctenos x WhatsApp!!!	5999950
36491358	Honda	CRV	2008	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	95000	5	SI	NO	NO	21 de Enero del 2020	Este vehículo ha sido visto 1811 veces.	Excelente Estado! Único dueño	6500000
49416664	Chevrolet	SPARK LS	2013	"1,000 cc"	Sedán	Gasolina	Manual	Excelente	91111	4	SI	NO	NO	07 de Enero del 2020	Este vehículo ha sido visto 1737 veces.	Se vende por partida del país el carro en muy buen estado	3900000
2028689	Mitsubishi	L300	2008	"2,500 cc"	Microbús/Minivan	Diesel	Manual	Muy Bueno	ND	4	SI	SI	SI	18 de Enero del 2020	Este vehículo ha sido visto 2427 veces.	Pasajeros todo al día precio negociable recibo menor valor	3900000
39016567	Mitsubishi	LANCER	2010	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	135200	4	SI	SI	NO	22 de Enero del 2020	Este vehículo ha sido visto 1027 veces.	Muy cuidado y mantenimientos completo. el uso diario es muy poco. Todo original	3900000
68782998	Chevrolet	AVEO	2011	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Muy Bueno	128000	4	SI	SI	NO	27 de Noviembre del 2019	Este vehículo ha sido visto 1280 veces.	Cambio por pick up equivalente	3900000
98457183	Hyundai	H1	2006	"3,000 cc"	Pánel	Diesel	Manual	Muy Bueno	377000	4	SI	SI	NO	18 de Diciembre del 2019	Este vehículo ha sido visto 1419 veces.	Motor recién cambiado por un dos mil ocho.	3900000
73082496	Honda	ACCORD	2005	"2,400 cc"	Sedán	Gasolina	Manual	Excelente	189000	4	SI	SI	NO	14 de Enero del 2020	Este vehículo ha sido visto 927 veces.	Super economico y confortable	3900000
20023752	Hyundai	ACCENT	2011	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	200000	4	SI	SI	NO	17 de Enero del 2020	Este vehículo ha sido visto 574 veces.	Se recibe vehiculo de año inferior y vuelto	3900000
83915987	Hyundai	SANTA FE	2005	"2,600 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	200000	5	SI	SI	NO	17 de Enero del 2020	Este vehículo ha sido visto 782 veces.		3900000
13047983	Nissan	TIIDA	2011	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	241000	4	SI	SI	NO	17 de Enero del 2020	Este vehículo ha sido visto 1027 veces.	Llantas batería y frenos nuevos	3900000
86364490	Chevrolet	AVEO LT	2011	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Muy Bueno	90000	4	SI	SI	NO	17 de Enero del 2020	Este vehículo ha sido visto 1109 veces.		3900000
87838769	Toyota	COROLLA ALTIS	2008	"1,800 cc"	Sedán	Gasolina	Manual	Bueno	270000	4	SI	SI	NO	18 de Enero del 2020	Este vehículo ha sido visto 1000 veces.	Corolla altiz full extras frenos abs en las cuatro ruedas aire vidrios y espejos eléctricos	3900000
46269774	BMW	318I	2002	"1,995 cc"	Sedán	Gasolina	Manual	Excelente	188000	4	SI	SI	NO	20 de Enero del 2020	Este vehículo ha sido visto 527 veces.	TRASPASO INCLUIDO FULL EXTRAS COMPRADO EN AGENCIA	3900000
35063617	Volkswagen	JETTA	2008	"2,000 cc"	Sedán	Gasolina	Manual	Excelente	125000	4	SI	SI	NO	20 de Enero del 2020	Este vehículo ha sido visto 416 veces.	"Excelente estado. Récord de agencia. Discos, pastillas, tambores, zapatas nuevos. Recién pulido."	3900000
29515331	Nissan	VERSA	2007	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	122000	4	SI	SI	NO	20 de Enero del 2020	Este vehículo ha sido visto 583 veces.	Luces LED en las principales	3900000
17655712	Nissan	XTRAIL	2004	"2,500 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	212000	4	SI	SI	NO	21 de Enero del 2020	Este vehículo ha sido visto 708 veces.		3900000
28361783	Mercedes	Benz GLC200	2019	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	5400	5	SI	SI	NO	05 de Febrero del 2020	Este vehículo ha sido visto 580 veces.	SE INCLUYE REVISION DE LOS OCHO MIL KMS. CARPLAY DE FABRICA. SEIS MESES DE USO.	29500000
3006127	BMW	M5	2014	"4,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	43353	4	SI	SI	SI	28 de Agosto del 2019	Este vehículo ha sido visto 3344 veces.	"www.autocarcr, como nuevo, buen estado."	29744000
28128140	Suzuki	GRAND VITARA	2010	"2,400 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	95000	5	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 64 veces.	Cuenta con accesorios como rack thule y pegadero de carreta	7300000
9569405	BMW	X5	2016	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	111578	3	SI	SI	SI	17 de Enero del 2020	Este vehículo ha sido visto 788 veces.	"más gastos de traspaso,  SIETE PASAJEROS"	29143351
5254562	Daihatsu	TERIOS BEGO	2016	"1,500 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	95000	4	SI	SI	SI	16 de Marzo del 2019	Este vehículo ha sido visto 4587 veces.	"un solo dueño, record de agencia, impecable, llame y obtenga mas info"	8775000
23448242	Hyundai	TUCSON	2013	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	95000	4	SI	SI	NO	08 de Febrero del 2020	Este vehículo ha sido visto 634 veces.	Exc estado único dueño racks llantas en muy buen estado	8800000
11393861	Nissan	XTRAIL	2013	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	95000	5	SI	SI	NO	13 de Febrero del 2020	Este vehículo ha sido visto 43 veces.		9000000
95230476	Mitsubishi	MONTERO SPORT	2011	"3,500 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	95000	5	SI	SI	NO	10 de Diciembre del 2018	Este vehículo ha sido visto 6059 veces.	Excelente estado no se recibe ni cambia	11175000
8338558	BMW	X5	2016	"2,000 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	43800	4	SI	SI	SI	30 de Enero del 2020	Este vehículo ha sido visto 302 veces.	MAS GASTOS DE TRASPASO	29143351
2894451	Hyundai	TUCSON	2016	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	95000	4	SI	NO	NO	10 de Febrero del 2020	Este vehículo ha sido visto 99 veces.	RUSTICO	11382800
22970928	Jeep	GRAND CHEROKEE LIMITED	2012	"3,600 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	95000	5	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 144 veces.		11500000
41671333	Toyota	LAND CRUISER	2014	"4,200 cc"	Pickup 4x4	Diesel	Manual	Excelente	108000	4	SI	NO	NO	21 de Enero del 2020	Este vehículo ha sido visto 1101 veces.		29452500
13872415	Nissan	QASHQAI	2016	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	95000	5	SI	SI	NO	27 de Enero del 2020	Este vehículo ha sido visto 363 veces.	INMEJORABLES CONDICIONES MANTENIMIENTO EXCESIVO UNICO DUEÑO KM REAL USO UNICAMENTE EN CIUDAD	13500000
25286527	Mercedes	Benz ML350 CDI	2011	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	95000	5	SI	SI	NO	02 de Octubre del 2019	Este vehículo ha sido visto 1988 veces.	Biturbo diésel EXCELENTE ESTADO full full extras leds originales sunroof gancho impecable	15950000
77640712	Jeep	WRANGLER SAHARA UNLIMITED	2008	"3,800 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	95000	4	SI	SI	NO	22 de Enero del 2020	Este vehículo ha sido visto 1667 veces.	Vehículo incluye techo duro y techo de lona así como rack transversal	16000000
6666769	Chevrolet	SPARK LS	2014	800 cc	Hatchback	Gasolina	Manual	Excelente	110000	5	SI	SI	NO	23 de Diciembre del 2019	Este vehículo ha sido visto 1163 veces.	EXC ESTADO DE CARROCERIA Y MECANICA GANGA IMPECABLE SUPER ECONOMICO TRASPASO INLCUIDO	4100000
67944944	JAC	J6	2012	"1,800 cc"	Station Wagon	Gasolina	Manual	Excelente	150000	5	SI	SI	SI	20 de Enero del 2020	Este vehículo ha sido visto 978 veces.	EXC ESTADO APROVECHE GANGA IMPECABLE DE MECANICA Y CARROCERIA FULL EXTRAS RTV HASTA DOS MIL VEINTE	4100000
96832833	Nissan	VERSA	2007	"1,800 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	80000	4	SI	SI	NO	18 de Octubre del 2019	Este vehículo ha sido visto 1244 veces.	PARA INSCRIBIR-EXELENTE ESTADO	4100000
95597407	Honda	CIVIC	2007	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	215000	2	SI	SI	NO	02 de Enero del 2020	Este vehículo ha sido visto 1664 veces.	EXCELENTE ESTADO- USO NORMAL - NO SE HA MODIFICADO -	4100000
